plot,blk,trt,plt.date,term.plt,herb.trt,herb.trt.POSTdemo,NoResidualAtPost,location,date,year,timing,weed.species,soy.hgt.cm,weed.demo.unit,above.canopy,greater.ten.cm,less.ten.cm,total.weed.den,std.weed den,eb.data,eb.herb,eb.plt.dt,ea.data,ea.herb,ea.plt.dt,lb.data,lb.herb,lb.plt.dt,la.data,la.herb,la.plt.dt,yield.data,rye.bio.m2,soybean.buac,lorenz,ob1,ob2,ob3,ob4,ob5,ob6,ob7,ob8,ob9,ob10,ob11,ob12,ob13,ob14,ob15,ob16
113,b1,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,DE,na,2022,POST (-1 DAT),palmer amaranth,9,1m2,0,0,8,8,8,no,,,no,,,yes,utc,early,yes,pre,early,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
306,b3,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,DE,na,2022,POST (-1 DAT),palmer amaranth,12,1m2,0,0,20,20,30,no,,,no,,,yes,utc,early,yes,pre,early,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
406,b4,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,DE,na,2022,POST (-1 DAT),palmer amaranth,8,1m2,0,0,20,20,38,no,,,no,,,yes,utc,early,yes,pre,early,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
201,b2,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,DE,na,2022,POST (-1 DAT),palmer amaranth,8,1m2,4,4,16,24,12,no,,,no,,,yes,utc,early,yes,pre,early,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
115,b1,12,green/anthesis,anthesis/anthesis,boot,boot,no,DE,na,2022,POST (-1 DAT),palmer amaranth,15,1m2,0,0,0,0,8,no,,,no,,,yes,pre,early,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
205,b2,12,green/anthesis,anthesis/anthesis,boot,boot,no,DE,na,2022,POST (-1 DAT),palmer amaranth,9,1m2,0,0,8,8,12,no,,,no,,,yes,pre,early,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
310,b3,12,green/anthesis,anthesis/anthesis,boot,boot,no,DE,na,2022,POST (-1 DAT),palmer amaranth,10,1m2,0,0,0,0,30,no,,,no,,,yes,pre,early,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
410,b4,12,green/anthesis,anthesis/anthesis,boot,boot,no,DE,na,2022,POST (-1 DAT),palmer amaranth,8,1m2,0,0,0,0,38,no,,,no,,,yes,pre,early,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
114,b1,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,DE,na,2022,POST (-1 DAT),palmer amaranth,14,1m2,0,0,0,0,8,no,,,no,,,no,,,yes,pre,early,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
204,b2,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,DE,na,2022,POST (-1 DAT),palmer amaranth,8,1m2,0,0,0,0,12,no,,,no,,,no,,,yes,pre,early,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
308,b3,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,DE,na,2022,POST (-1 DAT),palmer amaranth,9,1m2,0,0,0,0,30,no,,,no,,,no,,,yes,pre,early,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
407,b4,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,DE,na,2022,POST (-1 DAT),palmer amaranth,7,1m2,0,0,0,0,38,no,,,no,,,no,,,yes,pre,early,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
111,b1,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,DE,na,2022,POST (-1 DAT),palmer amaranth,11,1m2,0,0,0,0,8,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
202,b2,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,DE,na,2022,POST (-1 DAT),palmer amaranth,10,1m2,0,0,4,4,12,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
307,b3,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,DE,na,2022,POST (-1 DAT),palmer amaranth,9,1m2,0,0,0,0,30,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
409,b4,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,DE,na,2022,POST (-1 DAT),palmer amaranth,8,1m2,0,0,12,12,38,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
112,b1,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,DE,na,2022,POST (-1 DAT),palmer amaranth,10,1m2,0,0,0,0,8,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
203,b2,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,DE,na,2022,POST (-1 DAT),palmer amaranth,11,1m2,0,0,0,0,12,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
309,b3,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,DE,na,2022,POST (-1 DAT),palmer amaranth,13,1m2,0,0,0,0,30,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
408,b4,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,DE,na,2022,POST (-1 DAT),palmer amaranth,6,1m2,0,0,0,0,38,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
204,b2,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.5,1m2,0,0,45,45,43.75,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,yes,227.81,67,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,b3,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,14.75,1m2,0,0,30,30,25.75,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,yes,254.52,58,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,b4,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,10.75,1m2,0,1,20,21,20.25,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,yes,198.92,60,yes,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,b1,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,9.5,1m2,0,1.5,33,34.5,22.5,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,yes,192.34,54,yes,11,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,b4,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.5,1m2,0,0,1,1,20.25,yes,pre,std,no,,,yes,pre,std,no,,,yes,198.92,50,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,b1,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,7.5,1m2,0,0,10.5,10.5,22.5,yes,pre,std,no,,,yes,pre,std,no,,,yes,192.34,45,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,b3,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.25,1m2,0,0,8,8,25.75,yes,pre,std,no,,,yes,pre,std,no,,,yes,254.52,67,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,b2,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.75,1m2,0,0,4,4,43.75,yes,pre,std,no,,,yes,pre,std,no,,,yes,227.81,68,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,b2,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,14.75,1m2,0,0,0,0,43.75,no,,,yes,pre,std,no,,,yes,pre,early,yes,227.81,61,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,b1,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,8.5,1m2,0,0,0,0,22.5,no,,,yes,pre,std,no,,,yes,pre,early,yes,192.34,58,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,b4,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,9.5,1m2,0,0,0,0,20.25,no,,,yes,pre,std,no,,,yes,pre,early,yes,198.92,53,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,b3,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,11.5,1m2,0,0,0,0,25.75,no,,,yes,pre,std,no,,,yes,pre,early,yes,254.52,59,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,b1,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,14,1m2,0,0,10.5,10.5,22.5,no,,,no,,,no,,,no,,,yes,192.34,59,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,b4,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,11.5,1m2,0,0,19.5,19.5,20.25,no,,,no,,,no,,,no,,,yes,198.92,44,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,b3,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,11.75,1m2,0,1,20.5,21.5,25.75,no,,,no,,,no,,,no,,,yes,254.52,55,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,b2,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.5,1m2,0,3.5,39,42.5,43.75,no,,,no,,,no,,,no,,,yes,227.81,59,yes,10,10,12,11,11,0,0,0,0,0,0,0,0,0,0,0
107,b3,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,11.25,1m2,0,0,0,0,25.75,no,,,no,,,no,,,no,,,yes,254.52,62,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,b4,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,10.75,1m2,0,0,0,0,20.25,no,,,no,,,no,,,no,,,yes,198.92,60,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,b2,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12,1m2,0,0,0,0,43.75,no,,,no,,,no,,,no,,,yes,227.81,68,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,b1,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,6.25,1m2,0,0,1,1,22.5,no,,,no,,,no,,,no,,,yes,192.34,45,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,b4,6,green/boot,boot/boot,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,18.75,1m2,0,4.5,16.5,21,20.25,yes,utc,early,yes,utc,early,no,,,no,,,yes,269.31,70,yes,15,13.5,10.5,16,10,11,0,0,0,0,0,0,0,0,0,0
408,b3,6,green/boot,boot/boot,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,15.75,1m2,0,5,21.5,26.5,25.75,yes,utc,early,yes,utc,early,no,,,no,,,yes,188.53,56,yes,12,11,14,10,16,14,11,0,0,0,0,0,0,0,0,0
406,b2,6,green/boot,boot/boot,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,15.5,1m2,0,5.5,46.5,52,43.75,yes,utc,early,yes,utc,early,no,,,no,,,yes,193.39,52,yes,14,13,13,11,12,10,11,0,0,0,0,0,0,0,0,0
403,b1,6,green/boot,boot/boot,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,16.5,1m2,0,6.5,25,31.5,22.5,yes,utc,early,yes,utc,early,no,,,no,,,yes,236.15,69,yes,10,10,10,15,14,10,11,0,0,0,0,0,0,0,0,0
106,b2,7,green/boot,boot/boot,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,19.5,1m2,0,0,8.5,8.5,43.75,yes,pre,early,no,,,no,,,no,,,yes,193.39,63,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,b1,7,green/boot,boot/boot,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,18.5,1m2,0,0,4,4,22.5,yes,pre,early,no,,,no,,,no,,,yes,236.15,64,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,b3,7,green/boot,boot/boot,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,16,1m2,0,0,4.5,4.5,25.75,yes,pre,early,no,,,no,,,no,,,yes,188.53,54,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,b4,7,green/boot,boot/boot,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,17.5,1m2,0,0,2,2,20.25,yes,pre,early,no,,,no,,,no,,,yes,269.31,72,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,b3,8,green/boot,boot/boot,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,15.25,1m2,0,0,0,0,25.75,no,,,yes,pre,std,no,,,no,,,yes,188.53,71,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,b2,8,green/boot,boot/boot,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,14.75,1m2,0,0,1,1,43.75,no,,,yes,pre,std,no,,,no,,,yes,193.39,60,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,b4,8,green/boot,boot/boot,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,16.5,1m2,0,0,0,0,20.25,no,,,yes,pre,std,no,,,no,,,yes,269.31,65,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,b1,8,green/boot,boot/boot,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,11.5,1m2,0,0,0,0,22.5,no,,,yes,pre,std,no,,,no,,,yes,236.15,64,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,b4,9,green/boot,boot/boot,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,17.25,1m2,0,0,0,0,20.25,no,,,no,,,no,,,no,,,yes,269.31,65,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,b3,9,green/boot,boot/boot,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,16.75,1m2,0,7,29.5,36.5,25.75,no,,,no,,,no,,,no,,,yes,188.53,60,yes,12,13,14,13,13,18,10,10,13,14,0,0,0,0,0,0
503,b1,9,green/boot,boot/boot,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,16.5,1m2,0,8,43,51,22.5,no,,,no,,,no,,,no,,,yes,236.15,72,yes,13,10,12,11,10,10,12,13,12,0,0,0,0,0,0,0
306,b2,9,green/boot,boot/boot,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,16,1m2,0,9,50,59,43.75,no,,,no,,,no,,,no,,,yes,193.39,62,yes,10,11,11,12,11,14,12,13,11,12,0,0,0,0,0,0
103,b1,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,23,1m2,0,0,0,0,22.5,no,,,no,,,no,,,no,,,yes,236.15,62,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,b3,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,14.5,1m2,0,0,0,0,25.75,no,,,no,,,no,,,no,,,yes,188.53,55,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,b2,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,13.75,1m2,0,0,0,0,43.75,no,,,no,,,no,,,no,,,yes,193.39,65,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,b4,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,17.25,1m2,0,11,23.5,34.5,20.25,no,,,no,,,no,,,no,,,yes,269.31,70,yes,13,12,16,10,10,11,11,12,10,10,11,11,12,12,10,0
101,b1,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,16.5,1m2,0,0,9.5,9.5,22.5,no,,,no,,,yes,utc,early,yes,pre,early,yes,323.46,57,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,b3,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,11.5,1m2,0,0,28,28,25.75,no,,,no,,,yes,utc,early,yes,pre,early,yes,317.85,63,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,b2,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,13,1m2,0,0,32,32,43.75,no,,,no,,,yes,utc,early,yes,pre,early,yes,296.25,61,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,b4,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,15.25,1m2,0,0,24.5,24.5,20.25,no,,,no,,,yes,utc,early,yes,pre,early,yes,261.54,58,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,b3,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,13,1m2,0,0,8,8,25.75,no,,,no,,,yes,pre,early,no,,,yes,317.85,64,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,b4,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,11.5,1m2,0,0,1,1,20.25,no,,,no,,,yes,pre,early,no,,,yes,261.54,59,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,b1,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,9.5,1m2,0,0,4.5,4.5,22.5,no,,,no,,,yes,pre,early,no,,,yes,323.46,63,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,b2,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,14,1m2,0,0,1,1,43.75,no,,,no,,,yes,pre,early,no,,,yes,296.25,67,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,b2,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,13,1m2,0,0,2,2,43.75,no,,,no,,,no,,,yes,pre,early,yes,296.25,65,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,b4,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.25,1m2,0,0,0,0,20.25,no,,,no,,,no,,,yes,pre,early,yes,261.54,62,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,b3,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,13,1m2,0,0,0,0,25.75,no,,,no,,,no,,,yes,pre,early,yes,317.85,65,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,b1,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.5,1m2,0,0,1,1,22.5,no,,,no,,,no,,,yes,pre,early,yes,323.46,65,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,b4,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.5,1m2,0,0,10.5,10.5,20.25,no,,,no,,,no,,,no,,,yes,261.54,64,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,b1,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,15,1m2,0,0,37.5,37.5,22.5,no,,,no,,,no,,,no,,,yes,323.46,57,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,b2,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,13.5,1m2,0,0,41,41,43.75,no,,,no,,,no,,,no,,,yes,296.25,61,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,b3,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12,1m2,0,0,22.5,22.5,25.75,no,,,no,,,no,,,no,,,yes,317.85,68,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,b2,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,14,1m2,0,0,5,5,43.75,no,,,no,,,no,,,no,,,yes,296.25,67,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,b1,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.5,1m2,0,0,2,2,22.5,no,,,no,,,no,,,no,,,yes,323.46,59,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,b3,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,14.25,1m2,0,0,4,4,25.75,no,,,no,,,no,,,no,,,yes,317.85,61,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,b4,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,6/23/22,2022,POST (-1 DAT),waterhemp,12.25,1m2,0,0,6.5,6.5,20.25,no,,,no,,,no,,,no,,,yes,261.54,62,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,b2,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,na,2022,POST (-1 DAT),palmer amaranth,20.3,1m2,0,0,8.1,8.1,12.125,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,yes,118,20.61557561,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
302,b1,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,na,2022,POST (-1 DAT),palmer amaranth,20.3,1m2,0,0,18.9,18.9,44.5,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,yes,79,31.53671938,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
512,b4,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,na,2022,POST (-1 DAT),palmer amaranth,17.8,1m2,0,2.7,64.8,67.5,40,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,yes,80,34.16051991,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
307,b3,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,na,2022,POST (-1 DAT),palmer amaranth,22.9,1m2,2.7,8.1,18.9,29.7,21.6,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,yes,137,43.66753743,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
312,b4,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,na,2022,POST (-1 DAT),palmer amaranth,20.3,1m2,0,0,2.7,2.7,40,yes,pre,std,no,,,yes,pre,std,no,,,yes,80,30.05444246,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
402,b1,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,na,2022,POST (-1 DAT),palmer amaranth,20.3,1m2,0,0,2.7,2.7,44.5,yes,pre,std,no,,,yes,pre,std,no,,,yes,79,28.67439153,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
407,b3,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,na,2022,POST (-1 DAT),palmer amaranth,22.9,1m2,0,0,0,0,21.6,yes,pre,std,no,,,yes,pre,std,no,,,yes,137,29.74776447,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
504,b2,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,na,2022,POST (-1 DAT),palmer amaranth,17.8,1m2,0,0,0,0,12.125,yes,pre,std,no,,,yes,pre,std,no,,,yes,118,15.96429285,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
104,b2,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,na,2022,POST (-1 DAT),palmer amaranth,20.3,1m2,0,0,5.4,5.4,12.125,no,,,yes,pre,std,no,,,yes,pre,early,yes,118,28.82773052,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
202,b1,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,na,2022,POST (-1 DAT),palmer amaranth,20.3,1m2,0,0,0,0,44.5,no,,,yes,pre,std,no,,,yes,pre,early,yes,79,17.31026845,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
212,b4,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,na,2022,POST (-1 DAT),palmer amaranth,17.8,1m2,0,0,0,0,40,no,,,yes,pre,std,no,,,yes,pre,early,yes,80,36.01762549,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
507,b3,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,na,2022,POST (-1 DAT),palmer amaranth,17.8,1m2,0,0,0,0,21.6,no,,,yes,pre,std,no,,,yes,pre,early,yes,137,25.84613901,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
207,b3,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,na,2022,POST (-1 DAT),palmer amaranth,20.3,1m2,0,0,13.5,13.5,21.6,no,,,no,,,no,,,no,,,yes,137,22.60898251,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
412,b4,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,na,2022,POST (-1 DAT),palmer amaranth,20.3,1m2,0,0,10.8,10.8,40,no,,,no,,,no,,,no,,,yes,80,29.27070983,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
