plot,blk,trt,plt.date,term.plt,herb.trt,herb.trt.POSTdemo,NoResidualAtPost,location,date,timing,weed.species,soy.hgt.cm,weed.demo.unit,above.canopy,greater.ten.cm,less.ten.cm,total.weed.den,std.weed den,yield.data,rye.bio.m2,soybean.buac,lorenz,ob1,ob2,ob3,ob4,ob5,ob6,ob6,ob7,ob8,ob9,ob10,ob11,ob12,ob13,ob14,ob15
507,b3,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,6/30/22,POST (28 DAT),palmer amaranth,41,1m2,8.1,8.1,2.7,18.9,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
109,b3,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,VA,6/30/22,POST (28 DAT),palmer amaranth,43,1m2,10.8,10.8,0,21.6,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
412,b4,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,6/30/22,POST (28 DAT),palmer amaranth,51,1m2,10.8,10.8,13.5,35.1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
110,b4,6,green/boot,boot/boot,no residual,no residual,yes,VA,6/30/22,POST (28 DAT),palmer amaranth,41,1m2,13.5,13.5,0,27,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
406,b2,6,green/boot,boot/boot,no residual,no residual,yes,VA,6/30/22,POST (28 DAT),palmer amaranth,41,1m2,21.6,21.6,0,43.2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
102,b1,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,58.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
105,b2,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,59,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
106,b2,7,green/boot,boot/boot,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,60,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
109,b3,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,50,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
111,b4,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,61,1m2,0,0,1,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
112,b4,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,59.5,1m2,0,0,2.5,2.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
201,b1,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,60,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
202,b1,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,68,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
205,b2,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,56.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
206,b2,8,green/boot,boot/boot,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,61,1m2,0,0,1,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
210,b4,8,green/boot,boot/boot,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,58.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
211,b4,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,58,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
212,b4,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,60.75,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
301,b1,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,59,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
302,b1,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,60,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
303,b1,8,green/boot,boot/boot,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,57.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
304,b2,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,57,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
306,b2,9,green/boot,boot/boot,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,60,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
307,b3,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,65,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
309,b3,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,60.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
310,b4,9,green/boot,boot/boot,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,56.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
311,b4,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,42,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
312,b4,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,60,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
402,b1,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,61,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
405,b2,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,57,1m2,0,0,1,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
407,b3,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,57,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
408,b3,6,green/boot,boot/boot,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,58.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
409,b3,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,63.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
410,b4,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,60.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
411,b4,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,58,1m2,0,0,2,2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
502,b1,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,59.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
503,b1,9,green/boot,boot/boot,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,59,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
504,b2,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,63.5,1m2,0,0,1,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
505,b2,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,49,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
506,b2,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,58,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
507,b3,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,59.5,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
509,b3,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,59,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
510,b4,7,green/boot,boot/boot,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,60,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
511,b4,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,59,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
101,b1,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,60.5,1m2,0,1,0,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
110,b4,6,green/boot,boot/boot,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,55,1m2,0,1,0,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
204,b2,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,61,1m2,0,1,0,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
401,b1,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,62,1m2,0,1,0,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
403,b1,6,green/boot,boot/boot,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,54,1m2,0,1,1,2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
404,b2,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,62,1m2,0,1,1.5,2.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
406,b2,6,green/boot,boot/boot,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,53,1m2,0,1,1,2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
412,b4,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,60,1m2,0,1,0,1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
512,b4,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,63,1m2,0,1,1,2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
501,b1,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,60.5,1m2,0,1.5,0,1.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
508,b3,9,green/boot,boot/boot,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,59,1m2,2,1.5,0,3.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
103,b1,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,60.5,1m2,0,2,0,2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
107,b3,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,62,1m2,0,2,0,2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
209,b3,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,57.5,1m2,0,2,0,2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
203,b1,7,green/boot,boot/boot,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,54.5,1m2,2,2,0,4,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
104,b2,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,57,1m2,0,2.5,0,2.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
108,b3,8,green/boot,boot/boot,anthesis,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,59.5,1m2,0,2.5,3,5.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
207,b3,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,55.5,1m2,1,3,0,4,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
305,b2,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,7/11/22,Soybean maturity,waterhemp,59,1m2,0,4.5,2.5,7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
308,b3,7,green/boot,boot/boot,boot,boot,no,PA,7/11/22,Soybean maturity,waterhemp,58,1m2,1,5,3,9,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
208,b3,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,7/11/22,Soybean maturity,waterhemp,49,1m2,2,5.5,0,7.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
102,b1,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
103,b1,10,green/boot,boot/boot,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,48,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
111,b4,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
207,b3,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
208,b3,10,green/boot,boot/boot,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,46,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
211,b4,12,green/anthesis,anthesis/anthesis,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,51,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
301,b1,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,38,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
304,b2,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
306,b2,9,green/boot,boot/boot,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,51,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
308,b3,7,green/boot,boot/boot,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,53,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
310,b4,9,green/boot,boot/boot,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,38,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
311,b4,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,48,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
312,b4,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,48,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
403,b1,6,green/boot,boot/boot,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,51,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
404,b2,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,46,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
405,b2,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,38,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
410,b4,10,green/boot,boot/boot,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,46,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
501,b1,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,36,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
503,b1,9,green/boot,boot/boot,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,46,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
508,b3,9,green/boot,boot/boot,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
509,b3,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,38,1m2,0,0,0,0,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
305,b2,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,2.7,0,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
411,b4,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,46,1m2,2.7,0,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
505,b2,12,green/anthesis,anthesis/anthesis,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,2.7,0,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
209,b3,12,green/anthesis,anthesis/anthesis,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,5.4,0,0,5.4,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
303,b1,8,green/boot,boot/boot,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,48,1m2,5.4,0,0,5.4,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
101,b1,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,51,1m2,8.1,0,0,8.1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
204,b2,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,51,1m2,8.1,0,0,8.1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
401,b1,12,green/anthesis,anthesis/anthesis,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,8.1,0,0,8.1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
108,b3,8,green/boot,boot/boot,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,10.8,0,0,10.8,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
402,b1,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,48,1m2,10.8,0,0,10.8,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
409,b3,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,10.8,0,0,10.8,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
104,b2,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,46,1m2,13.5,0,0,13.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
106,b2,7,green/boot,boot/boot,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,56,1m2,13.5,0,0,13.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
110,b4,6,green/boot,boot/boot,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,13.5,0,0,13.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
109,b3,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,16.2,0,0,16.2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
105,b2,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,46,1m2,0,2.7,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
107,b3,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,0,2.7,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
203,b1,7,green/boot,boot/boot,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,48,1m2,0,2.7,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
205,b2,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,38,1m2,0,2.7,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
309,b3,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,46,1m2,0,2.7,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
506,b2,10,green/boot,boot/boot,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,51,1m2,0,2.7,0,2.7,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
201,b1,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,2.7,2.7,0,5.4,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
210,b4,8,green/boot,boot/boot,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,38,1m2,2.7,2.7,0,5.4,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
408,b3,6,green/boot,boot/boot,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,2.7,2.7,0,5.4,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
502,b1,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,2.7,2.7,0,5.4,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
206,b2,8,green/boot,boot/boot,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,56,1m2,5.4,2.7,0,8.1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
307,b3,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,43,1m2,5.4,2.7,0,8.1,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
412,b4,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,51,1m2,10.8,2.7,0,13.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
504,b2,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,10.8,2.7,0,13.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
507,b3,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,10.8,2.7,0,13.5,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
510,b4,7,green/boot,boot/boot,boot,boot,no,VA,10/19/22,Soybean maturity,palmer amaranth,48,1m2,13.5,2.7,0,16.2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
512,b4,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,51,1m2,13.5,2.7,0,16.2,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
406,b2,6,green/boot,boot/boot,no residual,no residual,yes,VA,10/19/22,Soybean maturity,palmer amaranth,41,1m2,18.9,2.7,0,21.6,na,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
